# File Name: /Volumes/SHARED/Mallory/data/2023/12-23/IAV_burstsize_12-11-23/burstsize_ost_qs3_2023-12-13-112357_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 272321126
# Instrument Serial Number: 272321126
# Heated Cover Serial Number:
# Block Serial Number: 33160298
# Run Start Date/Time: 2023-12-13 11:54:12 AM CST
# Run End Date/Time: 2023-12-13 01:49:43 PM CST
# Run Duration: 115 minutes 30 seconds
# Sample Volume: 25.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-12-14 11:36:34 AM CST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2024-03-13 11:36:12 AM CDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"38","D2","20","Target 1","0.24478541314601898","-0.001262715193665744","+ost 24 hpi","false"
"38","D2","21","Target 1","0.2447870671749115","-0.0018143143517289591","+ost 24 hpi","false"
"38","D2","22","Target 1","0.2448790967464447","-0.0022755379671514885","+ost 24 hpi","false"
"38","D2","23","Target 1","0.24504008889198303","-0.0026677990085688906","+ost 24 hpi","false"
"38","D2","24","Target 1","0.24596957862377167","-0.0022915624637359876","+ost 24 hpi","false"
"38","D2","25","Target 1","0.24683885276317596","-0.001975541511287423","+ost 24 hpi","false"
"38","D2","26","Target 1","0.24742405116558075","-0.0019435962958383698","+ost 24 hpi","false"
"38","D2","27","Target 1","0.24877393245697021","-0.001146968191404609","+ost 24 hpi","false"
"38","D2","28","Target 1","0.2501898407936096","-2.843130417209646E-4","+ost 24 hpi","false"
"38","D2","29","Target 1","0.25191494822502136","8.875412027350741E-4","+ost 24 hpi","false"
"38","D2","30","Target 1","0.2537018060684204","0.0021211458591783618","+ost 24 hpi","false"
"38","D2","31","Target 1","0.25609663128852844","0.0039627178923306895","+ost 24 hpi","false"
"38","D2","32","Target 1","0.2591340243816376","0.00644685779848406","+ost 24 hpi","false"
"38","D2","33","Target 1","0.2637002170085907","0.010459797238481425","+ost 24 hpi","false"
"38","D2","34","Target 1","0.2705184519290924","0.01672477897202743","+ost 24 hpi","false"
"38","D2","35","Target 1","0.2798365354537964","0.02548960930977565","+ost 24 hpi","false"
"38","D2","36","Target 1","0.2934766113758087","0.03857643204483228","+ost 24 hpi","false"
"38","D2","37","Target 1","0.31222182512283325","0.056768392604901054","+ost 24 hpi","false"
"38","D2","38","Target 1","0.3389224112033844","0.08291572549849649","+ost 24 hpi","false"
"38","D2","39","Target 1","0.3769289255142212","0.12036898662237752","+ost 24 hpi","false"
"38","D2","40","Target 1","0.417948842048645","0.16083564996984565","+ost 24 hpi","false"
"39","D3","1","Target 1","0.267953097820282","6.974032946995147E-4","- ost 24 hpi","false"
"39","D3","2","Target 1","0.2691701054573059","0.0012807756662368975","- ost 24 hpi","false"
"39","D3","3","Target 1","0.2703997790813446","0.0018768140247889954","- ost 24 hpi","false"
"39","D3","4","Target 1","0.2710152864456177","0.0018586861235754682","- ost 24 hpi","false"
"39","D3","5","Target 1","0.27093762159347534","0.0011473860059465913","- ost 24 hpi","false"
"39","D3","6","Target 1","0.27110785245895386","6.839816059385085E-4","- ost 24 hpi","false"
"39","D3","7","Target 1","0.27124395966529846","1.8645354679651459E-4","- ost 24 hpi","false"
"39","D3","8","Target 1","0.27201220393180847","3.2106254781998143E-4","- ost 24 hpi","false"
"39","D3","9","Target 1","0.2724184989929199","9.37223434448332E-5","- ost 24 hpi","false"
"39","D3","10","Target 1","0.27222439646720886","-7.340154477528248E-4","- ost 24 hpi","false"
"39","D3","11","Target 1","0.272390216588974","-0.0012018305914742865","- ost 24 hpi","false"
"39","D3","12","Target 1","0.27264606952667236","-0.0015796129192624652","- ost 24 hpi","false"
"39","D3","13","Target 1","0.27346280217170715","-0.0013965155397142736","- ost 24 hpi","false"
"39","D3","14","Target 1","0.2740003764629364","-0.001492576513971624","- ost 24 hpi","false"
"39","D3","15","Target 1","0.27450528740882874","-0.001621300833565833","- ost 24 hpi","false"
"39","D3","16","Target 1","0.2751888930797577","-0.0015713304281234762","- ost 24 hpi","false"
"39","D3","17","Target 1","0.27577024698257446","-0.0016236117907933022","- ost 24 hpi","false"
"39","D3","18","Target 1","0.2766534388065338","-0.0013740552323204946","- ost 24 hpi","false"
"39","D3","19","Target 1","0.2772327661514282","-0.0014283631529126838","- ost 24 hpi","false"
"39","D3","20","Target 1","0.2786518931388855","-6.428714309420068E-4","- ost 24 hpi","false"
"39","D3","21","Target 1","0.2801651954650879","2.3679562977384282E-4","- ost 24 hpi","false"
"39","D3","22","Target 1","0.2828071713447571","0.002245136243956434","- ost 24 hpi","false"
"39","D3","23","Target 1","0.28721171617507935","0.006016045808792101","- ost 24 hpi","false"
"39","D3","24","Target 1","0.2939121425151825","0.012082836883408707","- ost 24 hpi","false"
"39","D3","25","Target 1","0.3038535416126251","0.021390600715364735","- ost 24 hpi","false"
"39","D3","26","Target 1","0.31775784492492676","0.03466126876217977","- ost 24 hpi","false"
"39","D3","27","Target 1","0.3379329442977905","0.054202732869556944","- ost 24 hpi","false"
"39","D3","28","Target 1","0.3690519332885742","0.08468808659485409","- ost 24 hpi","false"
"39","D3","29","Target 1","0.41257643699645996","0.12757895503725325","- ost 24 hpi","false"
"39","D3","30","Target 1","0.46978306770324707","0.18415195047855376","- ost 24 hpi","false"
"39","D3","31","Target 1","0.5473916530609131","0.26112690057073323","- ost 24 hpi","false"
"39","D3","32","Target 1","0.6467248201370239","0.3598264323813575","- ost 24 hpi","false"
"39","D3","33","Target 1","0.769220232963562","0.48168820994240896","- ost 24 hpi","false"
"39","D3","34","Target 1","0.915110170841217","0.6269445125545774","- ost 24 hpi","false"
"39","D3","35","Target 1","1.0817444324493408","0.7929451388972146","- ost 24 hpi","false"
"39","D3","36","Target 1","1.2647249698638916","0.9752920410462788","- ost 24 hpi","false"
"39","D3","37","Target 1","1.4575409889221191","1.1674744248390199","- ost 24 hpi","false"
"39","D3","38","Target 1","1.6486934423446655","1.3579932429960795","- ost 24 hpi","false"
"39","D3","39","Target 1","1.836509346961975","1.5451755123479025","- ost 24 hpi","false"
"39","D3","40","Target 1","1.987767219543457","1.695799749663898","- ost 24 hpi","false"
"49","E1","1","Target 1","0.24811013042926788","0.002398733475378593","m gene 10^4","false"
"49","E1","2","Target 1","0.24824006855487823","0.0016044156891959018","m gene 10^4","false"
"49","E1","3","Target 1","0.24862757325172424","0.0010676644742488952","m gene 10^4","false"
"49","E1","4","Target 1","0.24905498325824738","5.70818568978985E-4","m gene 10^4","false"
"49","E1","5","Target 1","0.24947252869606018","6.410809499874748E-5","m gene 10^4","false"
"49","E1","6","Target 1","0.25020691752433777","-1.2575898851667955E-4","m gene 10^4","false"
"49","E1","7","Target 1","0.2508527338504791","-4.0419857416833704E-4","m gene 10^4","false"
"49","E1","8","Target 1","0.25137004256248474","-8.111457739557367E-4","m gene 10^4","false"
"49","E1","9","Target 1","0.2531447410583496","3.929681011606101E-5","m gene 10^4","false"
"49","E1","10","Target 1","0.25391215085983276","-1.1754930019379961E-4","m gene 10^4","false"
"49","E1","11","Target 1","0.25428634881973267","-6.676072520869122E-4","m gene 10^4","false"
"49","E1","12","Target 1","0.25532615184783936","-5.520601357732376E-4","m gene 10^4","false"
"49","E1","13","Target 1","0.2564130127429962","-3.894551524093922E-4","m gene 10^4","false"
"49","E1","14","Target 1","0.2573246359825134","-4.020878246852507E-4","m gene 10^4","false"
"49","E1","15","Target 1","0.25834476947784424","-3.062102411474551E-4","m gene 10^4","false"
"49","E1","16","Target 1","0.2598145604133606","2.393247825758874E-4","m gene 10^4","false"
"49","E1","17","Target 1","0.26229435205459595","0.001794860512018224","m gene 10^4","false"
"49","E1","18","Target 1","0.267520934343338","0.006097186888967219","m gene 10^4","false"
"49","E1","19","Target 1","0.27617740631103516","0.013829402944871347","m gene 10^4","false"
"49","E1","20","Target 1","0.2934534251689911","0.030181165891034267","m gene 10^4","false"
"49","E1","21","Target 1","0.32557520270347595","0.06137868751372611","m gene 10^4","false"
"49","E1","22","Target 1","0.38258710503578186","0.11746633393423901","m gene 10^4","false"
"49","E1","23","Target 1","0.4835579991340637","0.2175129721207278","m gene 10^4","false"
"49","E1","24","Target 1","0.649144172668457","0.3821748897433281","m gene 10^4","false"
"49","E1","25","Target 1","0.8906481862068176","0.6227546473698957","m gene 10^4","false"
"49","E1","26","Target 1","1.1965833902359009","0.927765595487186","m gene 10^4","false"
"49","E1","27","Target 1","1.533860445022583","1.2641183943620748","m gene 10^4","false"
"49","E1","28","Target 1","1.8631401062011719","1.5924737996288707","m gene 10^4","false"
"49","E1","29","Target 1","2.1599695682525635","1.8883790057684693","m gene 10^4","false"
"49","E1","30","Target 1","2.4085872173309326","2.1360723989350454","m gene 10^4","false"
"49","E1","31","Target 1","2.6072497367858887","2.3338106624782085","m gene 10^4","false"
"49","E1","32","Target 1","2.7604269981384277","2.4860636679189545","m gene 10^4","false"
"49","E1","33","Target 1","2.878614664077759","2.6033270779464925","m gene 10^4","false"
"49","E1","34","Target 1","2.9667840003967285","2.6905721583536693","m gene 10^4","false"
"49","E1","35","Target 1","3.034060478210449","2.756924380255597","m gene 10^4","false"
"49","E1","36","Target 1","3.0848636627197266","2.8068033088530813","m gene 10^4","false"
"49","E1","37","Target 1","3.1207714080810547","2.8417867983026164","m gene 10^4","false"
"49","E1","38","Target 1","3.1485118865966797","2.8686030209064484","m gene 10^4","false"
"49","E1","39","Target 1","3.164963722229004","2.8841306006269796","m gene 10^4","false"
"49","E1","40","Target 1","3.1785430908203125","2.896785713306495","m gene 10^4","false"
"50","E2","1","Target 1","0.22840411961078644","0.0012250226646486869","+ost 24 hpi","false"
"50","E2","2","Target 1","0.22897499799728394","0.0012070784165013311","+ost 24 hpi","false"
"50","E2","3","Target 1","0.2300506830215454","0.0016939408061179247","+ost 24 hpi","false"
"50","E2","4","Target 1","0.23069965839385986","0.0017540935437874968","+ost 24 hpi","false"
"50","E2","5","Target 1","0.23084557056427002","0.0013111830795527997","+ost 24 hpi","false"
"50","E2","6","Target 1","0.23093447089195251","8.112607725904138E-4","+ost 24 hpi","false"
"50","E2","7","Target 1","0.23141615092754364","7.041181735366582E-4","+ost 24 hpi","false"
"50","E2","8","Target 1","0.23227515816688538","9.743027782335408E-4","+ost 24 hpi","false"
"50","E2","9","Target 1","0.23253463208675385","6.44954063457129E-4","+ost 24 hpi","false"
"50","E2","10","Target 1","0.23307612538337708","5.976247254354779E-4","+ost 24 hpi","false"
"50","E2","11","Target 1","0.23359163105487823","5.243077622917843E-4","+ost 24 hpi","false"
"50","E2","12","Target 1","0.2343912571668625","7.351112396311562E-4","+ost 24 hpi","false"
"50","E2","13","Target 1","0.23432117700576782","7.620844389160959E-5","+ost 24 hpi","false"
"50","E2","14","Target 1","0.234394371509552","-4.39419686969064E-4","+ost 24 hpi","false"
"50","E2","15","Target 1","0.2349521815776825","-4.704322534834519E-4","+ost 24 hpi","false"
"50","E2","16","Target 1","0.2350403517484665","-9.710847173443364E-4","+ost 24 hpi","false"
"50","E2","17","Target 1","0.23536767065525055","-0.001232588445205132","+ost 24 hpi","false"
"50","E2","18","Target 1","0.23557192087173462","-0.0016171608633659433","+ost 24 hpi","false"
"50","E2","19","Target 1","0.23644880950450897","-0.0013290948652364713","+ost 24 hpi","false"
"50","E2","20","Target 1","0.23721545934677124","-0.0011512676576190565","+ost 24 hpi","false"
"50","E2","21","Target 1","0.237326979637146","-0.0016285700018891817","+ost 24 hpi","false"
"50","E2","22","Target 1","0.2375863641500473","-0.0019580081236327566","+ost 24 hpi","false"
"50","E2","23","Target 1","0.23784145712852478","-0.002291737779800132","+ost 24 hpi","false"
"50","E2","24","Target 1","0.23833805322647095","-0.002383964316498846","+ost 24 hpi","false"
"50","E2","25","Target 1","0.2388381063938141","-0.0024727337838005873","+ost 24 hpi","false"
"50","E2","26","Target 1","0.23968884348869324","-0.002210819323566318","+ost 24 hpi","false"
"50","E2","27","Target 1","0.24009443819522858","-0.002394047251675832","+ost 24 hpi","false"
"50","E2","28","Target 1","0.24119184911251068","-0.0018854589690386085","+ost 24 hpi","false"
"50","E2","29","Target 1","0.24324850738048553","-4.1762333570860826E-4","+ost 24 hpi","false"
"50","E2","30","Target 1","0.24416151642799377","-9.343692284524956E-5","+ost 24 hpi","false"
"50","E2","31","Target 1","0.2457222193479538","8.784433624698914E-4","+ost 24 hpi","false"
"50","E2","32","Target 1","0.2477923333644867","0.0023597347443579083","+ost 24 hpi","false"
"50","E2","33","Target 1","0.2504294812679291","0.004408060013155438","+ost 24 hpi","false"
"50","E2","34","Target 1","0.25408434867858887","0.007474104789170347","+ost 24 hpi","false"
"50","E2","35","Target 1","0.2594056725502014","0.012206606026138041","+ost 24 hpi","false"
"50","E2","36","Target 1","0.2659246623516083","0.01813677319290002","+ost 24 hpi","false"
"50","E2","37","Target 1","0.275073379278183","0.026696667484829847","+ost 24 hpi","false"
"50","E2","38","Target 1","0.28808724880218506","0.039121714374187044","+ost 24 hpi","false"
"50","E2","39","Target 1","0.3053138554096222","0.0557594983469793","+ost 24 hpi","false"
"50","E2","40","Target 1","0.32450348138809204","0.07436030169080432","+ost 24 hpi","false"
"51","E3","1","Target 1","0.23018686473369598","0.0012327723485186502","- ost 24 hpi","false"
"51","E3","2","Target 1","0.23081807792186737","0.0012837819362941636","- ost 24 hpi","false"
"51","E3","3","Target 1","0.23134252429008484","0.0012280247041157309","- ost 24 hpi","false"
"51","E3","4","Target 1","0.2315690964460373","8.743932596722834E-4","- ost 24 hpi","false"
"51","E3","5","Target 1","0.23214717209339142","8.722653066305361E-4","- ost 24 hpi","false"
"51","E3","6","Target 1","0.23207436501979828","2.192546326414954E-4","- ost 24 hpi","false"
"51","E3","7","Target 1","0.23216746747493744","-2.6784651261524547E-4","- ost 24 hpi","false"
"51","E3","8","Target 1","0.23286786675453186","-1.4765083341669735E-4","- ost 24 hpi","false"
"51","E3","9","Target 1","0.23331832885742188","-2.773923309225837E-4","- ost 24 hpi","false"
"51","E3","10","Target 1","0.23365987837314606","-5.160464155942749E-4","- ost 24 hpi","false"
"51","E3","11","Target 1","0.23444946110248566","-3.0666728665057626E-4","- ost 24 hpi","false"
"51","E3","12","Target 1","0.23530684411525726","-2.948787427487084E-5","- ost 24 hpi","false"
"51","E3","13","Target 1","0.23536941409111023","-5.471214988177778E-4","- ost 24 hpi","false"
"51","E3","14","Target 1","0.23582682013511658","-6.699190552073312E-4","- ost 24 hpi","false"
"51","E3","15","Target 1","0.23601184785366058","-0.0010650949370592257","- ost 24 hpi","false"
"51","E3","16","Target 1","0.2361939251422882","-0.0014632212488274745","- ost 24 hpi","false"
"51","E3","17","Target 1","0.23694761097431183","-0.0012897390171997549","- ost 24 hpi","false"
"51","E3","18","Target 1","0.23780636489391327","-0.0010111886979942155","- ost 24 hpi","false"
"51","E3","19","Target 1","0.2386789172887802","-7.188399035231455E-4","- ost 24 hpi","false"
"51","E3","20","Target 1","0.24010056257247925","1.2260177977998913E-4","- ost 24 hpi","false"
"51","E3","21","Target 1","0.24162492156028748","0.0010667571671923435","- ost 24 hpi","false"
"51","E3","22","Target 1","0.24506528675556183","0.003926918762070795","- ost 24 hpi","false"
"51","E3","23","Target 1","0.25005587935447693","0.008337307760589994","- ost 24 hpi","false"
"51","E3","24","Target 1","0.25723183155059814","0.014933056356315337","- ost 24 hpi","false"
"51","E3","25","Target 1","0.26759281754493713","0.024713838750258427","- ost 24 hpi","false"
"51","E3","26","Target 1","0.28241658210754395","0.03895739971246934","- ost 24 hpi","false"
"51","E3","27","Target 1","0.3041659891605377","0.06012660316506724","- ost 24 hpi","false"
"51","E3","28","Target 1","0.3363378345966339","0.09171824500076753","- ost 24 hpi","false"
"51","E3","29","Target 1","0.38154175877571106","0.13634196557944878","- ost 24 hpi","false"
"51","E3","30","Target 1","0.44375404715538025","0.1979740503587221","- ost 24 hpi","false"
"51","E3","31","Target 1","0.5261790156364441","0.27981881523939","- ost 24 hpi","false"
"51","E3","32","Target 1","0.6327110528945923","0.38577064889714235","- ost 24 hpi","false"
"51","E3","33","Target 1","0.7649827003479004","0.5174620927500546","- ost 24 hpi","false"
"51","E3","34","Target 1","0.9229287505149841","0.6748279393167425","- ost 24 hpi","false"
"51","E3","35","Target 1","1.1006293296813965","0.8519483148827589","- ost 24 hpi","false"
"51","E3","36","Target 1","1.2961158752441406","1.0468546568451071","- ost 24 hpi","false"
"51","E3","37","Target 1","1.5009374618530273","1.251096039853598","- ost 24 hpi","false"
"51","E3","38","Target 1","1.7053658962249756","1.4549442706251503","- ost 24 hpi","false"
"51","E3","39","Target 1","1.8960810899734497","1.6450792607732285","- ost 24 hpi","false"
"51","E3","40","Target 1","2.044027090072632","1.7924450572720148","- ost 24 hpi","false"
"61","F1","1","Target 1","0.20591256022453308","6.29534324010332E-5","m gene 10^3","false"
"61","F1","2","Target 1","0.2064087837934494","-1.244845620372888E-4","m gene 10^3","false"
"61","F1","3","Target 1","0.20804618299007416","8.29253071232852E-4","m gene 10^3","false"
"61","F1","4","Target 1","0.2081182599067688","2.1766842457285036E-4","m gene 10^3","false"
"61","F1","5","Target 1","0.20838280022144318","-2.0145282410738723E-4","m gene 10^3","false"
"61","F1","6","Target 1","0.20954620838165283","2.782937727476535E-4","m gene 10^3","false"
"61","F1","7","Target 1","0.21097254753112793","0.0010209713588681083","m gene 10^3","false"
"61","F1","8","Target 1","0.2111329287290573","4.976909934428757E-4","m gene 10^3","false"
"61","F1","9","Target 1","0.2107159048318863","-6.029944670827876E-4","m gene 10^3","false"
"61","F1","10","Target 1","0.21079972386360168","-0.0012028369987220097","m gene 10^3","false"
"61","F1","11","Target 1","0.21207356452941895","-6.126578962593639E-4","m gene 10^3","false"
"61","F1","12","Target 1","0.2136036455631256","2.3376157409265837E-4","m gene 10^3","false"
"61","F1","13","Target 1","0.21438923478126526","3.356892288776918E-4","m gene 10^3","false"
"61","F1","14","Target 1","0.21398577094078064","-7.514361749615702E-4","m gene 10^3","false"
"61","F1","15","Target 1","0.21410754323005676","-0.0013133254490400622","m gene 10^3","false"
"61","F1","16","Target 1","0.21576279401779175","-3.417362246596918E-4","m gene 10^3","false"
"61","F1","17","Target 1","0.21638765931129456","-4.00532494511527E-4","m gene 10^3","false"
"61","F1","18","Target 1","0.21687990427017212","-5.919490989885785E-4","m gene 10^3","false"
"61","F1","19","Target 1","0.2178366333246231","-3.1888160789223256E-4","m gene 10^3","false"
"61","F1","20","Target 1","0.21916629374027252","3.2711724440256647E-4","m gene 10^3","false"
"61","F1","21","Target 1","0.22212019562721252","0.0025973575679879538","m gene 10^3","false"
"61","F1","22","Target 1","0.22710604965686798","0.006899550034288768","m gene 10^3","false"
"61","F1","23","Target 1","0.23651641607284546","0.01562625488691163","m gene 10^3","false"
"61","F1","24","Target 1","0.2524738609790802","0.03090003822979173","m gene 10^3","false"
"61","F1","25","Target 1","0.28331613540649414","0.06105865109385106","m gene 10^3","false"
"61","F1","26","Target 1","0.3407661020755768","0.11782495619957908","m gene 10^3","false"
"61","F1","27","Target 1","0.44133615493774414","0.2177113474983918","m gene 10^3","false"
"61","F1","28","Target 1","0.6039889454841614","0.37968047648145437","m gene 10^3","false"
"61","F1","29","Target 1","0.8407636880874634","0.6157715575214019","m gene 10^3","false"
"61","F1","30","Target 1","1.1428349018096924","0.9171591096802761","m gene 10^3","false"
"61","F1","31","Target 1","1.476040005683899","1.249680551991128","m gene 10^3","false"
"61","F1","32","Target 1","1.799925446510315","1.5728823312541893","m gene 10^3","false"
"61","F1","33","Target 1","2.0861833095550537","1.8584565327355735","m gene 10^3","false"
"61","F1","34","Target 1","2.329509735107422","2.101099296724587","m gene 10^3","false"
"61","F1","35","Target 1","2.5240583419799805","2.2949642420337915","m gene 10^3","false"
"61","F1","36","Target 1","2.672288179397583","2.4425104178880392","m gene 10^3","false"
"61","F1","37","Target 1","2.791285514831543","2.5608240917586444","m gene 10^3","false"
"61","F1","38","Target 1","2.8821563720703125","2.6510112874340592","m gene 10^3","false"
"61","F1","39","Target 1","2.939422845840454","2.7075940996408465","m gene 10^3","false"
"61","F1","40","Target 1","2.9815268516540527","2.7490144438910904","m gene 10^3","false"
"62","F2","1","Target 1","0.23789718747138977","6.390388908404428E-4","+ost 24 hpi","false"
"62","F2","2","Target 1","0.2383713275194168","6.936658341605336E-4","+ost 24 hpi","false"
"62","F2","3","Target 1","0.23877780139446259","6.806266044993899E-4","+ost 24 hpi","false"
"62","F2","4","Target 1","0.23840634524822235","-1.103426464477922E-4","+ost 24 hpi","false"
"62","F2","5","Target 1","0.23842670023441315","-5.095007649639164E-4","+ost 24 hpi","false"
"62","F2","6","Target 1","0.23891116678714752","-4.4454731693648915E-4","+ost 24 hpi","false"
"62","F2","7","Target 1","0.23910652101039886","-6.687061983920665E-4","+ost 24 hpi","false"
"62","F2","8","Target 1","0.23955149948596954","-6.432408275283078E-4","+ost 24 hpi","false"
"62","F2","9","Target 1","0.24022504687309265","-3.8920654511214765E-4","+ost 24 hpi","false"
"62","F2","10","Target 1","0.2408948391675949","-1.389273553168094E-4","+ost 24 hpi","false"
"62","F2","11","Target 1","0.24130478501319885","-1.4849461441981433E-4","+ost 24 hpi","false"
"62","F2","12","Target 1","0.2421860247850418","3.1323205271622216E-4","+ost 24 hpi","false"
"62","F2","13","Target 1","0.24232400953769684","3.1703700664303654E-5","+ost 24 hpi","false"
"62","F2","14","Target 1","0.24256592988967896","-1.458890520604997E-4","+ost 24 hpi","false"
"62","F2","15","Target 1","0.2435968816280365","4.655495815901242E-4","+ost 24 hpi","false"
"62","F2","16","Target 1","0.243819460272789","2.6861512163567884E-4","+ost 24 hpi","false"
"62","F2","17","Target 1","0.24406282603740692","9.246778154667871E-5","+ost 24 hpi","false"
"62","F2","18","Target 1","0.24502481520175934","6.349438411921478E-4","+ost 24 hpi","false"
"62","F2","19","Target 1","0.2452436238527298","4.3423938745568684E-4","+ost 24 hpi","false"
"62","F2","20","Target 1","0.24519479274749756","-3.4104822483499735E-5","+ost 24 hpi","false"
"62","F2","21","Target 1","0.24526095390319824","-3.874567714897362E-4","+ost 24 hpi","false"
"62","F2","22","Target 1","0.24565663933753967","-4.1128444185522557E-4","+ost 24 hpi","false"
"62","F2","23","Target 1","0.24692049622535706","4.3305934125520944E-4","+ost 24 hpi","false"
"62","F2","24","Target 1","0.24737565219402313","4.6870220521436605E-4","+ost 24 hpi","false"
"62","F2","25","Target 1","0.247852623462677","5.261603691612878E-4","+ost 24 hpi","false"
"62","F2","26","Target 1","0.24870565533638","9.596791381573707E-4","+ost 24 hpi","false"
"62","F2","27","Target 1","0.249057799577713","8.923102747834307E-4","+ost 24 hpi","false"
"62","F2","28","Target 1","0.2488844394683838","2.994370607472871E-4","+ost 24 hpi","false"
"62","F2","29","Target 1","0.2489435076713562","-6.1007840987220856E-5","+ost 24 hpi","false"
"62","F2","30","Target 1","0.24967211484909058","2.4808623204020634E-4","+ost 24 hpi","false"
"62","F2","31","Target 1","0.250266969203949","4.2342748219168473E-4","+ost 24 hpi","false"
"62","F2","32","Target 1","0.25052887201309204","2.6581718662780333E-4","+ost 24 hpi","false"
"62","F2","33","Target 1","0.2501126229763031","-5.69944954868085E-4","+ost 24 hpi","false"
"62","F2","34","Target 1","0.2500790059566498","-0.0010230750792282976","+ost 24 hpi","false"
"62","F2","35","Target 1","0.2509307265281677","-5.90867612417301E-4","+ost 24 hpi","false"
"62","F2","36","Target 1","0.2510486841201782","-8.924231251137508E-4","+ost 24 hpi","false"
"62","F2","37","Target 1","0.2517535984516144","-6.070218983844859E-4","+ost 24 hpi","false"
"62","F2","38","Target 1","0.2530260384082794","2.4590495357360546E-4","+ost 24 hpi","false"
"62","F2","39","Target 1","0.2532917261123657","9.207955295296137E-5","+ost 24 hpi","false"
"62","F2","40","Target 1","0.25396791100502014","3.487513409004325E-4","+ost 24 hpi","false"
"63","F3","1","Target 1","0.21967583894729614","0.0011887808827529267","- ost 24 hpi","false"
"63","F3","2","Target 1","0.21988041698932648","9.891753133974557E-4","- ost 24 hpi","false"
"63","F3","3","Target 1","0.22024154663085938","9.461213435445481E-4","- ost 24 hpi","false"
"63","F3","4","Target 1","0.22031544148921967","6.158325905190332E-4","- ost 24 hpi","false"
"63","F3","5","Target 1","0.22057071328163147","4.6692077154503187E-4","- ost 24 hpi","false"
"63","F3","6","Target 1","0.22090815007686615","4.0017395539390654E-4","- ost 24 hpi","false"
"63","F3","7","Target 1","0.22143565118312836","5.234914502703081E-4","- ost 24 hpi","false"
"63","F3","8","Target 1","0.22176212072372437","4.457773794805109E-4","- ost 24 hpi","false"
"63","F3","9","Target 1","0.22184425592422485","1.2372896859519367E-4","- ost 24 hpi","false"
"63","F3","10","Target 1","0.2219749391078949","-1.4977145912056788E-4","- ost 24 hpi","false"
"63","F3","11","Target 1","0.2223883867263794","-1.405074520218763E-4","- ost 24 hpi","false"
"63","F3","12","Target 1","0.2224426418542862","-4.904359355008825E-4","- ost 24 hpi","false"
"63","F3","13","Target 1","0.22183890640735626","-0.0014983549938165919","- ost 24 hpi","false"
"63","F3","14","Target 1","0.221998929977417","-0.0017425150351416674","- ost 24 hpi","false"
"63","F3","15","Target 1","0.22293728590011597","-0.0012083427238284983","- ost 24 hpi","false"
"63","F3","16","Target 1","0.22374340891838074","-8.064033169495333E-4","- ost 24 hpi","false"
"63","F3","17","Target 1","0.22408701479434967","-8.669810523664057E-4","- ost 24 hpi","false"
"63","F3","18","Target 1","0.2242962121963501","-0.001061967261751784","- ost 24 hpi","false"
"63","F3","19","Target 1","0.22505758702754974","-7.047760419379434E-4","- ost 24 hpi","false"
"63","F3","20","Target 1","0.22585228085517883","-3.1426582569465955E-4","- ost 24 hpi","false"
"63","F3","21","Target 1","0.22776223719120026","0.0011915068989409583","- ost 24 hpi","false"
"63","F3","22","Target 1","0.23124568164348602","0.004270767739840919","- ost 24 hpi","false"
"63","F3","23","Target 1","0.23586668074131012","0.00848758322627921","- ost 24 hpi","false"
"63","F3","24","Target 1","0.24244654178619385","0.014663260659777133","- ost 24 hpi","false"
"63","F3","25","Target 1","0.2523040771484375","0.02411661241063498","- ost 24 hpi","false"
"63","F3","26","Target 1","0.26875850558280945","0.04016685723362112","- ost 24 hpi","false"
"63","F3","27","Target 1","0.2927936911582947","0.06379785919772055","- ost 24 hpi","false"
"63","F3","28","Target 1","0.327554851770401","0.09815483619844106","- ost 24 hpi","false"
"63","F3","29","Target 1","0.3788521885871887","0.14904798940384298","- ost 24 hpi","false"
"63","F3","30","Target 1","0.4510657489299774","0.22085736613524587","- ost 24 hpi","false"
"63","F3","31","Target 1","0.5487589240074158","0.3181463576012984","- ost 24 hpi","false"
"63","F3","32","Target 1","0.6746278405189514","0.4436110905014483","- ost 24 hpi","false"
"63","F3","33","Target 1","0.8278064131736755","0.5963854795447866","- ost 24 hpi","false"
"63","F3","34","Target 1","1.0076020956039429","0.7757769783636681","- ost 24 hpi","false"
"63","F3","35","Target 1","1.2089513540267944","0.9767220531751338","- ost 24 hpi","false"
"63","F3","36","Target 1","1.4201749563217163","1.1875414718586699","- ost 24 hpi","false"
"63","F3","37","Target 1","1.6321860551834106","1.3991483871089785","- ost 24 hpi","false"
"63","F3","38","Target 1","1.83437180519104","1.600929953505222","- ost 24 hpi","false"
"63","F3","39","Target 1","2.0172624588012695","1.7834164235040657","- ost 24 hpi","false"
"63","F3","40","Target 1","2.152041435241699","1.9177912163331094","- ost 24 hpi","false"
